Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1979-film_session,2024-10-12T12:00:00,2024-10-12T13:33:00,93,Sala Llevant,True,False,2024-10-12,6081-film,SUZZANNA: Queen of Black Magic,SUZZANNA: Queen of Black Magic,2024,88,David Gregory,A filmmaker known for his documentaries Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau (2014) and Blood & Flesh: The Reel Life & Ghastly Death of Al Adamson (2019).,"Suzzanna Martha Frederika van Osch, known simply as Suzzanna, was considered &ldquo;the Queen of Indonesian Horror&rdquo; thanks to a career consisting of forty-two films.",,Documentary,Brigadoon; Sitges Documenta,,,,Indonesian; English,Indonesia,https://sitgesfilmfestival.com/en/film/2024/suzzanna-queen-black-magic
1721-film_session,2024-10-12T13:00:00,2024-10-12T15:55:00,175,Sala Tramuntana Meliá,True,False,2024-10-12,6166-film,Maldoror,Maldoror,2024,155,Fabrice du Welz,"Belgian filmmaker and a Festival regular, he debuted with the controversialCalvaire(2004). He has also directedVinyan(2008) and the thrillerMessage From the King(2016). His films have competed at both the Cannes and Venice festivals.","A sordid crime thriller based on true events, it's the latest creation from the always unsettling Fabrice du Welz. Paul is a young cop assigned to the secret Maldoror unit, which is investigating a suspected sex criminal who has been targeted following the disappearance of two girls. Determined to get to the bottom of it, when the operation fails, Paul decides to take the law into his own hands.","<strong>Director</strong><br />Fabrice du Welz<br /><strong>Writer</strong><br />Domenico La Porta, Fabrice du Welz&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Manu Dacosse&nbsp;<br /><strong>Editor</strong><br />Nico Leunen&nbsp;<br /><strong>With</strong><br />Anthony Bajon, Alba Ga&iuml;a Bellugi, Alexis Maneti&nbsp;",Fiction,Òrbita,,,Feature film,French; Sicilian,Belgium; France,https://sitgesfilmfestival.com/en/film/2024/maldoror
1794-film_session,2024-10-12T13:00:00,2024-10-12T15:17:00,137,Sala Auditori Meliá,True,False,2024-10-12,5895-film,The Birthday (4K),The Birthday (4K),2004,117,Eugenio Mira,,"Norman loves Alison above all else. So when she invites him to her father's birthday party, Norman accepts, convinced that he's taking a decisive step forward in their relationship. From the moment Norman arrives at the hotel where the party is being held, one surprise follows another. Eugenio Mira's brilliant and unclassifiable debut starring Corey Feldman is brought back to life with an orgiastic and cosmic director's cut restored in 4K.","<strong>Director</strong><br />Eugenio Mira&nbsp;<br /><strong>Writer</strong><br />Mikel Alvari&ntilde;o, Eugenio Mira&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Unax Mendia&nbsp;<br /><strong>Editor</strong><br />Alejo Levis&nbsp;<br /><strong>With</strong><br />Corey Feldman, Jack Taylor, Erica Prior&nbsp;",Fiction,Sitges Clàssics,,,Feature film,English,Spain,https://sitgesfilmfestival.com/en/film/2024/birthday-4k
1963-film_session,2024-10-12T13:30:00,2024-10-12T14:57:00,87,Cinema Casino Prado,False,False,2024-10-12,5709-film,Savages,Sauvages,2024,87,Claude Barras,"Swiss director, screenwriter and producer specializing in stop motion animation films. In 2016, he directed and co-wrote the acclaimedMy Life as a Zucchini, an Oscar-nominated and César award-winning film.","In Borneo, near a tropical forest, K&eacute;ria takes in a baby orangutan on the plantation where her father works. At the same time, Sela&iuml;, her cousin, takes refuge with them to escape the conflict between his nomadic family and the logging companies. K&eacute;ria, Sela&iuml; and a baby monkey named Oshi will face all obstacles to fight against the destruction of the forest.","<strong>Director</strong>&nbsp;<br />Claude Barras&nbsp;<br /><strong>Writer</strong>&nbsp;&nbsp;<br />Catherine Paill&eacute;, Claude Barras&nbsp;<br /><strong>Cinematography</strong><br />Simon Filliot&nbsp;<br /><strong>Editor</strong><br />Anne-Laure Guegan, Claude Barras&nbsp;<br /><strong>With&nbsp;</strong><br />Babette de Coster, Martin Verset, La&euml;titia Dosch&nbsp;",Fiction,Sitges Collection; Anima't,,,Feature film,French,Switzerland; France; Belgium,https://sitgesfilmfestival.com/en/film/2024/sauvages
1769-film_session,2024-10-12T13:45:00,2024-10-12T16:43:00,178,Cinema Escorxador,True,False,2024-10-12,5705-film,Rose & Samurai 2 - Return of the Pirate Queen,Bara to Samurai 2,2024,173,Hidenori Inoue,Japanese filmmaker specializing in adventure movies known for films such asBara to Samurai(2011) andSeven Souls in the Skull Castle(2013).,"Ten years after the notorious pirate Anne de Alwida became the Queen of Cordonia thanks to the help of a refined thief named Goemon Ishikawa, the situation in the kingdom is starting to get complicated. An imminent threat is closing in on the territory, and the only way to fight it is for Alwida and Ishikawa to join forces once again.","<strong>Director</strong><br />Hidenori Inoue&nbsp;<br /><strong>Writer</strong><br />Kazumi Nakashima&nbsp;<br /><strong>Cinematography</strong><br />Katsumi Noguchi&nbsp;<br /><strong>Editor</strong><br />Lily Rinae&nbsp;<br /><strong>With</strong><br />Yuki Amami, Furuta Arata, Kamio Fuju&nbsp;",Fiction,Sessions Especials,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/rose-samurai-2-return-pirate-queen
1935-film_session,2024-10-12T15:30:00,2024-10-12T17:25:00,115,Cinema Casino Prado,True,True,2024-10-12,5924-film,Las vampiras,Vampyros Lesbos,1971,90,Jess Franco,,"On a deserted island where Doctor Orloff once resided, now lives his daughter, Countess Nadia. One day, she receives a visit from a woman who brings her a will whereby the young woman will inherit the mansion belonging to Count Dracula, whose last descendant her. New 2K restoration of one of the best films directed and scripted by Jes&uacute;s Franco, starring a cast of iconic actors led by a brilliant Soledad Miranda.","<strong>Director</strong><br />Jes&uacute;s Franco<br /><strong>Writer</strong><br />Jes&uacute;s Franco, Jaime Ch&aacute;varri<br /><strong>Cinematography</strong><br />Manuel Merino<br /><strong>Editor</strong><br />Clarissa Ambach<br /><strong>With</strong><br />Soledad Miranda, Dennis Price, Paul Muller",Fiction,Seven Chances,,,Feature film,German,Spain; Germany,https://sitgesfilmfestival.com/en/film/2024/vampiras
1975-film_session,2024-10-12T16:00:00,2024-10-12T17:19:00,79,Sala Llevant,True,False,2024-10-12,6065-film,Boutique: To Preserve and Collect,Boutique: To Preserve and Collect,2024,74,Ry B. Levey,,"An account of the history of physical film editions, focusing on the rise of collector's editions and the role they have played in the restoration, preservation and rediscovery of forgotten films.",,Documentary,Brigadoon; Sitges Documenta,,,Feature film,English,Canada; United States of America (the),https://sitgesfilmfestival.com/en/film/2024/boutique-preserve-and-collect
1658-film_session,2024-10-12T16:00:00,2024-10-12T18:15:00,135,Sala Auditori Meliá,True,False,2024-10-12,6185-film,Escape,Escape,0,0,Rodrigo Cortés,,,,,Sessions Especials,,,Feature film,Spanish,,https://sitgesfilmfestival.com/en/film/2024/escape-0
1947-film_session,2024-10-12T17:30:00,2024-10-12T19:02:00,92,Cinema Escorxador,False,False,2024-10-12,6018-film,Night of the Zoopocalypse,Night of the Zoopocalypse,2024,92,"Ricardo Curtis, Rodrigo Perez-Castro",,,,Fiction,Anima't,,,Feature film,English,Canada; France; Belgium,https://sitgesfilmfestival.com/en/film/2024/night-zoopocalypse
1641-film_session,2024-10-12T17:45:00,2024-10-12T19:59:00,134,Cinema Casino Prado,False,False,2024-10-12,5991-film,Dragon Dilatation,Dragon Dilatation,2024,114,Bertrand Mandico,"Trained in the world of auteur short films and a close collaborator of the music group M83, he made his feature film debut with the award-winning The Wild Boys (2017).",,,Fiction,Noves Visions - Cloenda; Sessions Especials,,,Feature film,French; English; Japanese,France,https://sitgesfilmfestival.com/en/film/2024/dragon-dilatation
1887-film_session,2024-10-12T18:00:00,2024-10-12T19:33:00,93,Sala Llevant,True,False,2024-10-12,6051-film,Traumatika,Traumatika,2024,88,Pierre Tsigaridis,,Why does little Mikey live so terrified of his mother? Maybe because he feels something dark taking shape inside of her.,,,Brigadoon,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/traumatika
1579-film_session,2024-10-12T18:15:00,2024-10-12T19:45:00,90,Sala Tramuntana Meliá,True,False,2024-10-12,5847-film,2073,2073,2023,85,Asif Kapadia,"British filmmaker specializing in award-winning documentaries that includeSenna(2010),Amy(2016) andDiego Maradona(2019).","Ghost lives off the grid in a dystopian San Francisco in the year 2073. The world is controlled by libertarians, dictators and techies. There is absolutely no dissent and no freedom either. The entire population is monitored, people disappear, and the grid, eventually, winds up looming over Ghost. A very real dystopia created with stock and fictional footage, it is one of the year's most stimulating cinematic experiments.","<strong>Director</strong><br />Asif Kapadia&nbsp;<br /><strong>Writer</strong><br />Asif Kapadia, Tony Grisoni&nbsp;<br /><strong>Cinematography</strong><br />Bradford Young&nbsp;<br /><strong>Editor</strong><br />Chris King, Sylvie Landra&nbsp;<br /><strong>With</strong><br />Samantha Morton, Naomi Ackie, Hector Hewer&nbsp;",Fiction,Oficial Fantàstic Competició,,,Feature film,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/2073
1671-film_session,2024-10-12T19:30:00,2024-10-12T22:02:00,152,Sala Auditori Meliá,True,False,2024-10-12,5798-film,Nunca te sueltes (Never Let Go),Never Let Go,2024,102,Alexandre Aja,"Parisian filmmaker specializing in genre films, with movies that includeHigh Tension(2003),The Hills Have Eyes(2006) or his more recentCrawl(2019).","A distraught mother and her two children live in a cabin in the woods under the influence of an evil spirit. They need to be connected at all times, clinging to each other, even to the point of tying themselves together with ropes. But, when one of the children starts to question whether the evil is real, the ties that bind them together are broken, triggering a terrifying struggle for survival.","<strong>Director</strong><br />Alexandre Aja<br /><strong>Writer</strong><br />KC Coughlin, Ryan Grassby<br /><strong>Cinematography</strong><br />Maxime Alexandre&nbsp;<br /><strong>Editor</strong><br />Elliot Greenberg&nbsp;<br /><strong>With</strong><br />Halle Berry, Percy Daggs IV, Anthony B. Jenkins&nbsp;",Fiction,Cloenda,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/nunca-te-sueltes-never-let-go
1821-film_session,2024-10-12T19:30:00,2024-10-12T21:11:00,101,Cinema Escorxador,True,False,2024-10-12,5966-film,Touched By Eternity,,2024,96,Marcis Lacis,,,,Fiction,Panorama,,,Feature film,Latvian; Spanish; Mandarin,Latvia,https://sitgesfilmfestival.com/en/film/2024/touched-eternity
1886-film_session,2024-10-12T20:00:00,2024-10-12T21:36:00,96,Sala Llevant,False,False,2024-10-12,6084-film,Year 10,Year 10,2024,96,Benjamin Goodger,,"After the fall of civilization, the few survivors have been driven to cannibalism. A young man must confront a violent tribe that has murdered his father and stolen the medicine that keeps his girlfriend alive.",,,Brigadoon,,,Feature film,No Dialogue,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/year-10
1863-film_session,2024-10-12T20:15:00,2024-10-12T22:18:00,123,Cinema Casino Prado,False,False,2024-10-12,5800-film,Cloud,Cloud,2024,123,Kurosawa Kiyoshi,"Japanese filmmaker who received the Time Machine Award at Sitges 2006, he has also garnered awards at the Cannes and Venice film festivals, and even a Medal of Honor from Emperor Naruhito.","Kiyoshi Kurosawa is back and in excellent style with this crime thriller where he once again sets out from the intersection between the digital and our own world to address the underlying violence that permeates people's daily lives. In it, a boy who makes a living by reselling objects over the Internet discovers that sometimes actions can have unforeseen... and lethal consequences.","<strong>Director</strong><br />Kiyoshi Kurosawa&nbsp;<br /><strong>Writer</strong><br />Kiyoshi Kurosawa&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Yasuyuki Sasaki&nbsp;&nbsp;<br /><strong>With&nbsp;</strong><br />Masaki Suda, Kotone Furukawa, Masataka Kubota&nbsp;",Fiction,Òrbita,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/cloud
1735-film_session,2024-10-12T20:30:00,2024-10-12T22:06:00,96,Sala Tramuntana Meliá,False,False,2024-10-12,5802-film,Mr. K,Mr. K,2024,96,Tallulah H. Schwab,"Norwegian filmmaker known for the filmConfetti Harvest(2014), which competed at the Berlin Film Festival.","The memorable Crispin Glover steps in front of the camera in this Kafkaesque madness with echoes of Eastern European fantasy classics like The Hourglass Sanatorium (1973). A wandering magician spends the night in a hotel only to discover that he can't leave it, only to continue to venture deeper into it, meeting its unusual residents along the way.","<strong>Director</strong><br />Tallulah H. Schwab<br /><strong>Writer</strong><br />Tallulah H. Schwab<br /><strong>Cinematography</strong><br />Frank Griebe<br /><strong>Editor</strong><br />Maarten Janssens<br /><strong>With</strong><br />Crispin Glover, Fionnula Flanagan, Sunnyi Melles",Fiction,Oficial Fantàstic Competició,,,Feature film,English,Belgium; Netherlands (the); Norway,https://sitgesfilmfestival.com/en/film/2024/mr-k
1831-film_session,2024-10-12T21:30:00,2024-10-12T23:31:00,121,Cinema Escorxador,False,False,2024-10-12,6214-film,V/H/S/Beyond,V/H/S/Beyond,0,120,,,,,,Panorama,,,Feature film,,,https://sitgesfilmfestival.com/en/film/2024/vhsbeyond
1966-film_session,2024-10-12T22:00:00,2024-10-12T23:38:00,98,Sala Llevant,False,False,2024-10-12,6060-film,Los guerreros de la magia (The Lords of Magick),Los guerreros de la magia (The Lords of Magick),1989,98,David Marsh,,"Two brothers from 10th century England chase a sorcerer through time to modern California, where they must take on the Los Angeles underworld with the help of their magic.",,,Brigadoon,,,Feature film,Spanish,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/guerreros-magia-lords-magick
1798-film_session,2024-10-12T22:45:00,2024-10-13T00:42:00,117,Cinema Casino Prado,False,False,2024-10-12,5946-film,The Fall 4K (Director's Cut),The Fall 4K (Director's Cut),0,117,Tarsem Singh,,,,,Noves Visions; Sessions Especials,,,Feature film,English; Romanian; Latin,,https://sitgesfilmfestival.com/en/film/2024/fall-4k-directors-cut
1747-film_session,2024-10-12T22:45:00,2024-10-13T00:27:00,102,Sala Tramuntana Meliá,False,False,2024-10-12,5798-film,Nunca te sueltes (Never Let Go),Never Let Go,2024,102,Alexandre Aja,"Parisian filmmaker specializing in genre films, with movies that includeHigh Tension(2003),The Hills Have Eyes(2006) or his more recentCrawl(2019).","A distraught mother and her two children live in a cabin in the woods under the influence of an evil spirit. They need to be connected at all times, clinging to each other, even to the point of tying themselves together with ropes. But, when one of the children starts to question whether the evil is real, the ties that bind them together are broken, triggering a terrifying struggle for survival.","<strong>Director</strong><br />Alexandre Aja<br /><strong>Writer</strong><br />KC Coughlin, Ryan Grassby<br /><strong>Cinematography</strong><br />Maxime Alexandre&nbsp;<br /><strong>Editor</strong><br />Elliot Greenberg&nbsp;<br /><strong>With</strong><br />Halle Berry, Percy Daggs IV, Anthony B. Jenkins&nbsp;",Fiction,Cloenda,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/nunca-te-sueltes-never-let-go
1765-film_session,2024-10-12T23:45:00,2024-10-13T01:38:00,113,Cinema Escorxador,False,False,2024-10-12,5867-film,Respati,Malam Pencabut Nyawa,2024,113,Tata Sidharta,"Prolific Indonesian director, known for films such asHitam(2021) andMaghrib Time(2023), among others.","A teenager has the ability to enter other people's dreams by touching their skin. During one of his explorations, he witnesses a vengeful spirit murder several people in their sleep, a crime that only he can stop. Reimagining the premise of<em> A Nightmare on Elm Street </em>within the always exhilarating landscape of Indonesian filmmaking, with its corresponding dose of prodigious and intensified action.","<strong>Director</strong><br />Sidharta Tata&nbsp;<br /><strong>Writer</strong><br />Ambaridzki Ramadhantyo&nbsp;&nbsp;&nbsp;<br /><strong>Cinematography</strong><br />Bagoes Tresna Adji&nbsp;&nbsp;<br /><strong>Editor</strong><br />Akhmad Fesdi Anggoro&nbsp;&nbsp;<br /><strong>With</strong><br />Devano Danendra, Keisya Levronka, Mikha Hernan&nbsp;",Fiction,Panorama,,,Feature film,Indonesian,Indonesia,https://sitgesfilmfestival.com/en/film/2024/respati
